Mar 18 16:47:08.671 INFO Ballot Leader Election componentMar 18 16:47:11.192 DEBG Newly elected leader: Ballot { n: 0, priority: 0, pid: 1 }
Mar 18 16:53:18.411 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:18.657 WARN Got late response, round 578, current delay 40, ballot Ballot { n: 124, priority: 0, pid: 1 }
Mar 18 16:53:18.928 WARN Got late response, round 578, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:19.056 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, false)]
Mar 18 16:53:19.063 DEBG BLE 2, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:53:19.715 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, true)]
Mar 18 16:53:19.727 DEBG BLE 2, New Leader elected: Ballot { n: 124, priority: 0, pid: 2 }
Mar 18 16:53:19.730 WARN Got late response, round 580, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:20.345 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, true)]
Mar 18 16:53:20.402 WARN Got late response, round 581, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:21.002 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, true)]
Mar 18 16:53:21.403 WARN Got late response, round 582, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:21.671 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, true)]
Mar 18 16:53:22.160 WARN Got late response, round 583, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:22.316 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, true)]
Mar 18 16:53:22.662 WARN Got late response, round 584, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:22.958 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, true)]
Mar 18 16:53:22.974 WARN Got late response, round 585, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:23.515 WARN Got late response, round 585, current delay 40, ballot Ballot { n: 124, priority: 0, pid: 1 }
Mar 18 16:53:23.608 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, true)]
Mar 18 16:53:24.150 WARN Got late response, round 586, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:24.227 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:24.698 WARN Got late response, round 587, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:24.886 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, false)]
Mar 18 16:53:25.399 WARN Got late response, round 588, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:25.431 WARN Got late response, round 588, current delay 40, ballot Ballot { n: 124, priority: 0, pid: 1 }
Mar 18 16:53:25.479 WARN Got late response, round 588, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:25.525 DEBG Received a majority of heartbeats [(Ballot { n: 124, priority: 0, pid: 1 }, false)]
Mar 18 16:53:25.536 DEBG BLE 2, New Leader elected: Ballot { n: 125, priority: 0, pid: 2 }
Mar 18 16:53:26.049 WARN Got late response, round 589, current delay 40, ballot Ballot { n: 125, priority: 0, pid: 1 }
Mar 18 16:53:26.187 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:26.298 WARN Got late response, round 590, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:26.815 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:27.282 WARN Got late response, round 591, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:27.425 WARN Got late response, round 591, current delay 40, ballot Ballot { n: 125, priority: 0, pid: 1 }
Mar 18 16:53:27.457 DEBG Received a majority of heartbeats [(Ballot { n: 125, priority: 0, pid: 1 }, false)]
Mar 18 16:53:27.611 WARN Got late response, round 592, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:28.128 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:28.143 WARN Got late response, round 593, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:28.769 DEBG Received a majority of heartbeats [(Ballot { n: 125, priority: 0, pid: 1 }, true)]
Mar 18 16:53:28.774 DEBG BLE 2, New Leader elected: Ballot { n: 125, priority: 0, pid: 1 }
Mar 18 16:53:29.031 WARN Got late response, round 594, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:29.380 DEBG Received a majority of heartbeats [(Ballot { n: 127, priority: 0, pid: 1 }, true)]
Mar 18 16:53:29.388 DEBG BLE 2, New Leader elected: Ballot { n: 127, priority: 0, pid: 1 }
Mar 18 16:53:29.502 WARN Got late response, round 595, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:30.030 DEBG Received a majority of heartbeats [(Ballot { n: 127, priority: 0, pid: 1 }, true)]
Mar 18 16:53:30.399 WARN Got late response, round 596, current delay 40, ballot Ballot { n: 119, priority: 0, pid: 3 }
Mar 18 16:53:30.547 WARN Got late response, round 596, current delay 40, ballot Ballot { n: 127, priority: 0, pid: 1 }
Mar 18 16:53:30.689 DEBG Received a majority of heartbeats [(Ballot { n: 127, priority: 0, pid: 1 }, true)]
Mar 18 16:53:31.249 WARN Got late response, round 597, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:31.282 WARN Got late response, round 597, current delay 40, ballot Ballot { n: 128, priority: 0, pid: 1 }
Mar 18 16:53:31.286 WARN Got late response, round 597, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:31.327 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:31.989 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:32.498 WARN Got late response, round 599, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:32.649 DEBG Received a majority of heartbeats [(Ballot { n: 128, priority: 0, pid: 1 }, false)]
Mar 18 16:53:33.244 WARN Got late response, round 600, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:33.276 WARN Got late response, round 600, current delay 40, ballot Ballot { n: 128, priority: 0, pid: 1 }
Mar 18 16:53:33.292 DEBG Received a majority of heartbeats [(Ballot { n: 128, priority: 0, pid: 1 }, false)]
Mar 18 16:53:33.301 DEBG BLE 2, New Leader elected: Ballot { n: 128, priority: 0, pid: 2 }
Mar 18 16:53:33.903 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:34.343 WARN Got late response, round 602, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:34.531 WARN Got late response, round 602, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:34.566 DEBG Received a majority of heartbeats [(Ballot { n: 126, priority: 0, pid: 3 }, false), (Ballot { n: 128, priority: 0, pid: 1 }, true)]
Mar 18 16:53:35.162 WARN Got late response, round 603, current delay 40, ballot Ballot { n: 128, priority: 0, pid: 1 }
Mar 18 16:53:35.201 DEBG Received a majority of heartbeats [(Ballot { n: 128, priority: 0, pid: 1 }, true)]
Mar 18 16:53:35.209 DEBG BLE 2, New Leader elected: Ballot { n: 129, priority: 0, pid: 2 }
Mar 18 16:53:35.506 WARN Got late response, round 604, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:35.710 WARN Got late response, round 604, current delay 40, ballot Ballot { n: 128, priority: 0, pid: 1 }
Mar 18 16:53:35.814 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:35.848 WARN Got late response, round 605, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:36.317 WARN Got late response, round 605, current delay 40, ballot Ballot { n: 130, priority: 0, pid: 1 }
Mar 18 16:53:36.427 WARN Got late response, round 605, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:36.431 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:36.867 WARN Got late response, round 606, current delay 40, ballot Ballot { n: 130, priority: 0, pid: 1 }
Mar 18 16:53:37.048 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:37.396 WARN Got late response, round 607, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:37.580 WARN Got late response, round 607, current delay 40, ballot Ballot { n: 130, priority: 0, pid: 1 }
Mar 18 16:53:37.695 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:37.714 WARN Got late response, round 608, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:38.311 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:38.328 WARN Got late response, round 609, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:38.961 DEBG Received a majority of heartbeats [(Ballot { n: 130, priority: 0, pid: 1 }, true)]
Mar 18 16:53:38.969 DEBG BLE 2, New Leader elected: Ballot { n: 130, priority: 0, pid: 1 }
Mar 18 16:53:39.300 WARN Got late response, round 610, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:39.610 DEBG Received a majority of heartbeats [(Ballot { n: 130, priority: 0, pid: 1 }, false)]
Mar 18 16:53:40.223 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:40.857 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:40.899 WARN Got late response, round 613, current delay 40, ballot Ballot { n: 131, priority: 0, pid: 1 }
Mar 18 16:53:40.904 WARN Got late response, round 613, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:40.909 WARN Got late response, round 613, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:40.915 WARN Got late response, round 613, current delay 40, ballot Ballot { n: 131, priority: 0, pid: 1 }
Mar 18 16:53:41.332 WARN Got late response, round 613, current delay 40, ballot Ballot { n: 131, priority: 0, pid: 1 }
Mar 18 16:53:41.498 DEBG Received a majority of heartbeats [(Ballot { n: 131, priority: 0, pid: 1 }, true), (Ballot { n: 126, priority: 0, pid: 3 }, false)]
Mar 18 16:53:41.503 DEBG BLE 2, New Leader elected: Ballot { n: 131, priority: 0, pid: 1 }
Mar 18 16:53:41.546 WARN Got late response, round 614, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:42.094 WARN Got late response, round 614, current delay 40, ballot Ballot { n: 131, priority: 0, pid: 1 }
Mar 18 16:53:42.111 WARN Got late response, round 614, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:42.140 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:42.810 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:42.983 WARN Got late response, round 616, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:43.422 DEBG Received a majority of heartbeats [(Ballot { n: 131, priority: 0, pid: 1 }, false)]
Mar 18 16:53:43.765 WARN Got late response, round 617, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:44.062 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:44.127 WARN Got late response, round 618, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:44.131 WARN Got late response, round 618, current delay 40, ballot Ballot { n: 132, priority: 0, pid: 1 }
Mar 18 16:53:44.683 DEBG Received a majority of heartbeats [(Ballot { n: 132, priority: 0, pid: 1 }, true)]
Mar 18 16:53:44.698 DEBG BLE 2, New Leader elected: Ballot { n: 132, priority: 0, pid: 1 }
Mar 18 16:53:45.326 WARN Got late response, round 619, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:45.331 WARN Got late response, round 619, current delay 40, ballot Ballot { n: 132, priority: 0, pid: 1 }
Mar 18 16:53:45.344 DEBG Received a majority of heartbeats [(Ballot { n: 132, priority: 0, pid: 1 }, true)]
Mar 18 16:53:45.354 DEBG BLE 2, New Leader elected: Ballot { n: 132, priority: 0, pid: 2 }
Mar 18 16:53:45.517 WARN Got late response, round 620, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:45.977 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:45.993 WARN Got late response, round 621, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:46.580 WARN Got late response, round 621, current delay 40, ballot Ballot { n: 133, priority: 0, pid: 1 }
Mar 18 16:53:46.627 DEBG Received a majority of heartbeats [(Ballot { n: 132, priority: 0, pid: 1 }, false)]
Mar 18 16:53:47.236 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:47.893 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:48.002 WARN Got late response, round 624, current delay 40, ballot Ballot { n: 133, priority: 0, pid: 1 }
Mar 18 16:53:48.006 WARN Got late response, round 624, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:48.008 WARN Got late response, round 624, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:48.396 WARN Got late response, round 624, current delay 40, ballot Ballot { n: 133, priority: 0, pid: 1 }
Mar 18 16:53:48.522 WARN Got late response, round 624, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:48.527 DEBG Received a majority of heartbeats [(Ballot { n: 126, priority: 0, pid: 3 }, false), (Ballot { n: 133, priority: 0, pid: 1 }, false)]
Mar 18 16:53:48.530 DEBG BLE 2, New Leader elected: Ballot { n: 0, priority: 0, pid: 0 }
Mar 18 16:53:49.160 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:49.798 DEBG Received a majority of heartbeats [(Ballot { n: 133, priority: 0, pid: 1 }, false)]
Mar 18 16:53:49.813 WARN Got late response, round 627, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:50.441 DEBG Received a majority of heartbeats [(Ballot { n: 126, priority: 0, pid: 3 }, false), (Ballot { n: 133, priority: 0, pid: 1 }, false)]
Mar 18 16:53:50.450 DEBG BLE 2, New Leader elected: Ballot { n: 133, priority: 0, pid: 2 }
Mar 18 16:53:50.580 WARN Got late response, round 628, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:51.063 DEBG Received a majority of heartbeats [(Ballot { n: 133, priority: 0, pid: 1 }, true)]
Mar 18 16:53:51.280 WARN Got late response, round 629, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:51.533 WARN Got late response, round 629, current delay 40, ballot Ballot { n: 133, priority: 0, pid: 1 }
Mar 18 16:53:51.673 DEBG Received a majority of heartbeats [(Ballot { n: 133, priority: 0, pid: 1 }, false)]
Mar 18 16:53:51.966 WARN Got late response, round 630, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:52.298 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:52.943 DEBG Received a majority of heartbeats [(Ballot { n: 134, priority: 0, pid: 1 }, true)]
Mar 18 16:53:52.950 DEBG BLE 2, New Leader elected: Ballot { n: 134, priority: 0, pid: 1 }
Mar 18 16:53:53.584 DEBG Received a majority of heartbeats [(Ballot { n: 134, priority: 0, pid: 1 }, false), (Ballot { n: 126, priority: 0, pid: 3 }, false)]
Mar 18 16:53:53.634 WARN Got late response, round 633, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:54.239 DEBG Received a majority of heartbeats [(Ballot { n: 134, priority: 0, pid: 1 }, true), (Ballot { n: 126, priority: 0, pid: 3 }, false)]
Mar 18 16:53:54.250 DEBG BLE 2, New Leader elected: Ballot { n: 135, priority: 0, pid: 2 }
Mar 18 16:53:54.254 WARN Got late response, round 634, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:54.734 WARN Got late response, round 634, current delay 40, ballot Ballot { n: 134, priority: 0, pid: 1 }
Mar 18 16:53:54.902 DEBG Received a majority of heartbeats [(Ballot { n: 134, priority: 0, pid: 1 }, true)]
Mar 18 16:53:55.049 WARN Got late response, round 635, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:55.499 WARN Got late response, round 635, current delay 40, ballot Ballot { n: 134, priority: 0, pid: 1 }
Mar 18 16:53:55.577 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:55.757 WARN Got late response, round 636, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:56.109 WARN Got late response, round 636, current delay 40, ballot Ballot { n: 136, priority: 0, pid: 1 }
Mar 18 16:53:56.266 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:56.426 WARN Got late response, round 637, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:56.895 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:56.981 WARN Got late response, round 638, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:57.454 WARN Got late response, round 638, current delay 40, ballot Ballot { n: 136, priority: 0, pid: 1 }
Mar 18 16:53:57.516 WARN Got late response, round 638, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:57.568 DEBG Received a majority of heartbeats [(Ballot { n: 136, priority: 0, pid: 1 }, true)]
Mar 18 16:53:57.571 DEBG BLE 2, New Leader elected: Ballot { n: 136, priority: 0, pid: 1 }
Mar 18 16:53:58.200 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:58.639 WARN Got late response, round 640, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:58.730 WARN Got late response, round 640, current delay 40, ballot Ballot { n: 137, priority: 0, pid: 1 }
Mar 18 16:53:58.855 DEBG Received a majority of heartbeats [(Ballot { n: 136, priority: 0, pid: 1 }, false)]
Mar 18 16:53:59.315 WARN Got late response, round 641, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:59.483 WARN Did not receive a majority of heartbeats []
Mar 18 16:53:59.826 WARN Got late response, round 642, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:53:59.951 WARN Got late response, round 642, current delay 40, ballot Ballot { n: 138, priority: 0, pid: 1 }
Mar 18 16:54:00.132 DEBG Received a majority of heartbeats [(Ballot { n: 137, priority: 0, pid: 1 }, true)]
Mar 18 16:54:00.145 DEBG BLE 2, New Leader elected: Ballot { n: 137, priority: 0, pid: 1 }
Mar 18 16:54:00.771 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:01.399 DEBG Received a majority of heartbeats [(Ballot { n: 126, priority: 0, pid: 3 }, true), (Ballot { n: 138, priority: 0, pid: 1 }, false)]
Mar 18 16:54:01.700 WARN Got late response, round 645, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:54:01.917 WARN Got late response, round 645, current delay 40, ballot Ballot { n: 138, priority: 0, pid: 1 }
Mar 18 16:54:02.046 DEBG Received a majority of heartbeats [(Ballot { n: 126, priority: 0, pid: 3 }, false), (Ballot { n: 138, priority: 0, pid: 1 }, true)]
Mar 18 16:54:02.055 DEBG BLE 2, New Leader elected: Ballot { n: 138, priority: 0, pid: 2 }
Mar 18 16:54:02.104 WARN Got late response, round 646, current delay 40, ballot Ballot { n: 126, priority: 0, pid: 3 }
Mar 18 16:54:02.501 WARN Got late response, round 646, current delay 40, ballot Ballot { n: 138, priority: 0, pid: 1 }
Mar 18 16:54:02.674 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:02.705 WARN Got late response, round 647, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:03.218 WARN Got late response, round 647, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:03.328 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:03.975 WARN Got late response, round 648, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:03.980 WARN Got late response, round 648, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:03.985 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:04.186 WARN Got late response, round 649, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:04.576 WARN Got late response, round 649, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:04.649 WARN Got late response, round 649, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:04.657 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:05.198 WARN Got late response, round 650, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:05.284 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:05.567 WARN Got late response, round 651, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:05.786 WARN Got late response, round 651, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:05.941 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:06.510 WARN Got late response, round 652, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:06.557 WARN Got late response, round 652, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:06.560 WARN Got late response, round 652, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:06.584 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:07.134 WARN Got late response, round 653, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:07.228 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:07.517 WARN Got late response, round 654, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:07.882 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:08.172 WARN Got late response, round 655, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:08.484 WARN Got late response, round 655, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:08.518 DEBG Received a majority of heartbeats [(Ballot { n: 139, priority: 0, pid: 1 }, true)]
Mar 18 16:54:08.527 DEBG BLE 2, New Leader elected: Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:09.136 DEBG Received a majority of heartbeats [(Ballot { n: 139, priority: 0, pid: 1 }, true)]
Mar 18 16:54:09.285 WARN Got late response, round 657, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:09.683 WARN Got late response, round 657, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:09.797 WARN Got late response, round 657, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:09.803 DEBG Received a majority of heartbeats [(Ballot { n: 139, priority: 0, pid: 1 }, true)]
Mar 18 16:54:10.447 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:10.640 WARN Got late response, round 659, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:11.115 DEBG Received a majority of heartbeats [(Ballot { n: 139, priority: 0, pid: 1 }, true)]
Mar 18 16:54:11.366 WARN Got late response, round 660, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:11.639 WARN Got late response, round 660, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:11.717 WARN Got late response, round 660, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 1 }
Mar 18 16:54:11.749 DEBG Received a majority of heartbeats [(Ballot { n: 139, priority: 0, pid: 1 }, true)]
Mar 18 16:54:12.390 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:12.458 WARN Got late response, round 662, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:12.952 WARN Got late response, round 662, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:13.034 WARN Got late response, round 662, current delay 40, ballot Ballot { n: 140, priority: 0, pid: 1 }
Mar 18 16:54:13.038 DEBG Received a majority of heartbeats [(Ballot { n: 140, priority: 0, pid: 1 }, true)]
Mar 18 16:54:13.043 DEBG BLE 2, New Leader elected: Ballot { n: 140, priority: 0, pid: 1 }
Mar 18 16:54:13.534 WARN Got late response, round 663, current delay 40, ballot Ballot { n: 140, priority: 0, pid: 1 }
Mar 18 16:54:13.705 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:13.869 WARN Got late response, round 664, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:14.369 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:14.388 WARN Got late response, round 665, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:15.012 DEBG Received a majority of heartbeats [(Ballot { n: 141, priority: 0, pid: 1 }, true)]
Mar 18 16:54:15.021 DEBG BLE 2, New Leader elected: Ballot { n: 141, priority: 0, pid: 1 }
Mar 18 16:54:15.027 WARN Got late response, round 666, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:15.512 WARN Got late response, round 666, current delay 40, ballot Ballot { n: 141, priority: 0, pid: 1 }
Mar 18 16:54:15.654 DEBG Received a majority of heartbeats [(Ballot { n: 141, priority: 0, pid: 1 }, true)]
Mar 18 16:54:16.275 WARN Got late response, round 667, current delay 40, ballot Ballot { n: 141, priority: 0, pid: 1 }
Mar 18 16:54:16.279 WARN Got late response, round 667, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:16.291 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:16.400 WARN Got late response, round 668, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:16.930 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:17.149 WARN Got late response, round 669, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:17.562 DEBG Received a majority of heartbeats [(Ballot { n: 142, priority: 0, pid: 1 }, true)]
Mar 18 16:54:17.564 DEBG BLE 2, New Leader elected: Ballot { n: 142, priority: 0, pid: 1 }
Mar 18 16:54:17.856 WARN Got late response, round 670, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:18.219 DEBG Received a majority of heartbeats [(Ballot { n: 142, priority: 0, pid: 1 }, true)]
Mar 18 16:54:18.846 WARN Did not receive a majority of heartbeats []
Mar 18 16:54:19.359 WARN Got late response, round 672, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:19.368 WARN Got late response, round 672, current delay 40, ballot Ballot { n: 142, priority: 0, pid: 1 }
Mar 18 16:54:19.510 DEBG Received a majority of heartbeats [(Ballot { n: 142, priority: 0, pid: 1 }, false)]
Mar 18 16:54:19.526 WARN Got late response, round 673, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:19.531 WARN Got late response, round 673, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:20.124 WARN Got late response, round 673, current delay 40, ballot Ballot { n: 139, priority: 0, pid: 3 }
Mar 18 16:54:20.149 DEBG Received a majority of heartbeats [(Ballot { n: 143, priority: 0, pid: 1 }, true)]
Mar 18 16:54:20.158 DEBG BLE 2, New Leader elected: Ballot { n: 143, priority: 0, pid: 2 }
